  433 4.698291261e-11 1.881759927e-12
  434 4.676044291e-11 1.851069906e-12
  435 4.654917403e-11 1.820070507e-12
  436 4.634821380e-11 1.788855328e-12
  437 4.615665112e-11 1.757519702e-12
  438 4.597355588e-11 1.726160705e-12
  439 4.579797881e-11 1.694877168e-12
  440 4.562895141e-11 1.663769685e-12
  441 4.546548579e-11 1.632940624e-12
  442 4.530657458e-11 1.602494136e-12
  443 4.515119083e-11 1.572536166e-12
  444 4.499828786e-11 1.543174462e-12
  445 4.484679920e-11 1.514518586e-12
  446 4.469563842e-11 1.486679922e-12
  447 4.454369903e-11 1.459771688e-12
  448 4.438985440e-11 1.433908945e-12
  449 4.423295762e-11 1.409208606e-12
  450 4.407184138e-11 1.385789447e-12
  451 4.390552883e-11 1.363746535e-12
  452 4.373387382e-11 1.343073572e-12
  453 4.355694107e-11 1.323738068e-12
  454 4.337479707e-11 1.305706692e-12
  455 4.318751011e-11 1.288945266e-12
  456 4.299515028e-11 1.273418758e-12
  457 4.279778949e-11 1.259091282e-12
  458 4.259550147e-11 1.245926087e-12
  459 4.238836178e-11 1.233885558e-12
  460 4.217644784e-11 1.222931204e-12
  461 4.195983891e-11 1.213023659e-12
  462 4.173861612e-11 1.204122673e-12
  463 4.151286250e-11 1.196187108e-12
  464 4.128266294e-11 1.189174933e-12
  465 4.104810424e-11 1.183043220e-12
  466 4.080927512e-11 1.177748136e-12
  467 4.056626620e-11 1.173244940e-12
  468 4.031917004e-11 1.169487977e-12
  469 4.006808114e-11 1.166430674e-12
  470 3.981309597e-11 1.164025534e-12
  471 3.955431294e-11 1.162224130e-12
  472 3.929183243e-11 1.160977100e-12
  473 3.902575684e-11 1.160234145e-12
  474 3.875619051e-11 1.159944019e-12
  475 3.848323985e-11 1.160054528e-12
  476 3.820701322e-11 1.160512522e-12
  477 3.792762106e-11 1.161263891e-12
  478 3.764517582e-11 1.162253561e-12
  479 3.735979200e-11 1.163425485e-12
  480 3.707158616e-11 1.164722643e-12
  481 3.678067695e-11 1.166087033e-12
  482 3.648718506e-11 1.167459668e-12
  483 3.619123330e-11 1.168780570e-12
  484 3.589294658e-11 1.169988765e-12
  485 3.559245191e-11 1.171022275e-12
  486 3.528987843e-11 1.171818119e-12
  487 3.498535741e-11 1.172312304e-12
  488 3.467902226e-11 1.172439818e-12
  489 3.437100856e-11 1.172134629e-12
  490 3.406145403e-11 1.171329678e-12
  491 3.375049794e-11 1.169970596e-12
  492 3.343827911e-11 1.168057314e-12
  493 3.312493784e-11 1.165603679e-12
  494 3.281061658e-11 1.162623839e-12
  495 3.249545993e-11 1.159132248e-12
  496 3.217961466e-11 1.155143666e-12
  497 3.186322971e-11 1.150673162e-12
  498 3.154645621e-11 1.145736116e-12
  499 3.122944748e-11 1.140348219e-12
  500 3.091235904e-11 1.134525474e-12
  501 3.059534864e-11 1.128284201e-12
  502 3.027857625e-11 1.121641037e-12
  503 2.996220407e-11 1.114612935e-12
  504 2.964639655e-11 1.107217169e-12
  505 2.933132040e-11 1.099471337e-12
  506 2.901714460e-11 1.091393358e-12
  507 2.870404039e-11 1.083001477e-12
  508 2.839218133e-11 1.074314264e-12
  509 2.808174325e-11 1.065350620e-12
  510 2.777290429e-11 1.056129775e-12
  511 2.746584493e-11 1.046671289e-12
  512 2.716074796e-11 1.036995059e-12
  513 2.685779851e-11 1.027121314e-12
  514 2.655718408e-11 1.017070621e-12
  515 2.625909450e-11 1.006863884e-12
  516 2.596372200e-11 9.965223487e-13
  517 2.567126116e-11 9.860676022e-13
  518 2.538190899e-11 9.755215743e-13
  519 2.509586485e-11 9.649065403e-13
  520 2.481333057e-11 9.542451220e-13
  521 2.453451035e-11 9.435602895e-13
  522 2.425961086e-11 9.328753631e-13
  523 2.398884119e-11 9.222140147e-13
  524 2.372241290e-11 9.116002695e-13
  525 2.346053999e-11 9.010585078e-13
  526 2.320343896e-11 8.906134665e-13
  527 2.295132878e-11 8.802902409e-13
  528 2.270443091e-11 8.701142863e-13
  529 2.246296933e-11 8.601114195e-13
  530 2.222717052e-11 8.503078210e-13
  531 2.199720376e-11 8.407249943e-13
  532 2.177300018e-11 8.313644915e-13
  533 2.155442875e-11 8.222227728e-13
  534 2.134135559e-11 8.132962095e-13
  535 2.113364390e-11 8.045810837e-13
  536 2.093115399e-11 7.960735878e-13
  537 2.073374323e-11 7.877698241e-13
  538 2.054126606e-11 7.796658041e-13
  539 2.035357397e-11 7.717574484e-13
  540 2.017051547e-11 7.640405858e-13
  541 1.999193611e-11 7.565109529e-13
  542 1.981767842e-11 7.491641941e-13
  543 1.964758191e-11 7.419958605e-13
  544 1.948148309e-11 7.350014096e-13
  545 1.931921540e-11 7.281762052e-13
  546 1.916060923e-11 7.215155163e-13
  547 1.900549190e-11 7.150145172e-13
  548 1.885368763e-11 7.086682867e-13
  549 1.870501756e-11 7.024718076e-13
  550 1.855929968e-11 6.964199663e-13
  551 1.841634886e-11 6.905075526e-13
  552 1.827597683e-11 6.847292586e-13
  553 1.813799214e-11 6.790796789e-13
  554 1.800220017e-11 6.735533095e-13
  555 1.786840310e-11 6.681445480e-13
  556 1.773639991e-11 6.628476924e-13
  557 1.760598635e-11 6.576569411e-13
  558 1.747695491e-11 6.525663924e-13
  559 1.734909487e-11 6.475700438e-13
  560 1.722219221e-11 6.426617917e-13
  561 1.709602962e-11 6.378354307e-13
  562 1.697038651e-11 6.330846535e-13
  563 1.684503896e-11 6.284030502e-13
  564 1.671975974e-11 6.237841077e-13
  565 1.659431824e-11 6.192212094e-13
  566 1.646848053e-11 6.147076346e-13
  567 1.634200927e-11 6.102365584e-13
  568 1.621466376e-11 6.058010505e-13
  569 1.608619988e-11 6.013940755e-13
  570 1.595637009e-11 5.970084919e-13
  571 1.582498308e-11 5.926382021e-13
  572 1.569208445e-11 5.882816357e-13
  573 1.555778060e-11 5.839383542e-13
  574 1.542217950e-11 5.796079084e-13
  575 1.528539070e-11 5.752898386e-13
  576 1.514752532e-11 5.709836744e-13
  577 1.500869608e-11 5.666889348e-13
  578 1.486901728e-11 5.624051279e-13
  579 1.472860482e-11 5.581317510e-13
  580 1.458757622e-11 5.538682907e-13
  581 1.444605061e-11 5.496142223e-13
  582 1.430414873e-11 5.453690106e-13
  583 1.416199297e-11 5.411321090e-13
  584 1.401970733e-11 5.369029600e-13
  585 1.387741746e-11 5.326809947e-13
  586 1.373525069e-11 5.284656334e-13
  587 1.359333594e-11 5.242562849e-13
  588 1.345180386e-11 5.200523466e-13
  589 1.331078673e-11 5.158532047e-13
  590 1.317041852e-11 5.116582339e-13
  591 1.303083487e-11 5.074667976e-13
  592 1.289217312e-11 5.032782473e-13
  593 1.275457232e-11 4.990919233e-13
  594 1.261817319e-11 4.949071541e-13
  595 1.248311819e-11 4.907232564e-13
  596 1.234955149e-11 4.865395354e-13
  597 1.221761898e-11 4.823552843e-13
  598 1.208746828e-11 4.781697845e-13
  599 1.195924875e-11 4.739823054e-13
  600 1.183311150e-11 4.697921047e-13
  601 1.170920939e-11 4.655984277e-13
  602 1.158769703e-11 4.614005079e-13
  603 1.146873080e-11 4.571975667e-13
  604 1.135246885e-11 4.529888131e-13
  605 1.123907113e-11 4.487734439e-13
  606 1.112869935e-11 4.445506438e-13
  607 1.102151701e-11 4.403195849e-13
  608 1.091768945e-11 4.360794271e-13
  609 1.081738376e-11 4.318293177e-13
  610 1.072076889e-11 4.275683915e-13
  611 1.062796595e-11 4.232963146e-13
  612 1.053889811e-11 4.190149296e-13
  613 1.045343712e-11 4.147266494e-13
  614 1.037145269e-11 4.104339171e-13
  615 1.029281241e-11 4.061392063e-13
  616 1.021738180e-11 4.018450209e-13
  617 1.014502425e-11 3.975538955e-13
  618 1.007560105e-11 3.932683953e-13
  619 1.000897135e-11 3.889911165e-13
  620 9.944992181e-12 3.847246859e-13
  621 9.883518417e-12 3.804717619e-13
  622 9.824402789e-12 3.762350335e-13
  623 9.767495862e-12 3.720172215e-13
  624 9.712646034e-12 3.678210777e-13
  625 9.659699519e-12 3.636493859e-13
  626 9.608500347e-12 3.595049611e-13
  627 9.558890346e-12 3.553906505e-13
  628 9.510709141e-12 3.513093328e-13
  629 9.463794139e-12 3.472639191e-13
  630 9.417980524e-12 3.432573523e-13
  631 9.373101243e-12 3.392926080e-13
  632 9.328987003e-12 3.353726936e-13
  633 9.285466257e-12 3.315006496e-13
  634 9.242365200e-12 3.276795486e-13
  635 9.199507753e-12 3.239124964e-13
  636 9.156715561e-12 3.202026313e-13
  637 9.113807978e-12 3.165531248e-13
  638 9.070602063e-12 3.129671814e-13
  639 9.026912568e-12 3.094480388e-13
  640 8.982551929e-12 3.059989682e-13
  641 8.937330257e-12 3.026232740e-13
  642 8.891055332e-12 2.993242945e-13
  643 8.843532590e-12 2.961054015e-13
  644 8.794565114e-12 2.929700005e-13
  645 8.743953628e-12 2.899215312e-13
  646 8.691496487e-12 2.869634673e-13
  647 8.636989664e-12 2.840993165e-13
  648 8.580226747e-12 2.813326211e-13
  649 8.520998927e-12 2.786669574e-13
  650 8.459094988e-12 2.761059367e-13
  651 8.394356421e-12 2.736519991e-13
  652 8.326844139e-12 2.713027679e-13
  653 8.256675474e-12 2.690546144e-13
  654 8.183969406e-12 2.669038552e-13
  655 8.108846562e-12 2.648467525e-13
  656 8.031429227e-12 2.628795136e-13
  657 7.951841350e-12 2.609982911e-13
  658 7.870208550e-12 2.591991820e-13
  659 7.786658122e-12 2.574782281e-13
  660 7.701319045e-12 2.558314154e-13
  661 7.614321987e-12 2.542546739e-13
  662 7.525799312e-12 2.527438779e-13
  663 7.435885088e-12 2.512948448e-13
  664 7.344715090e-12 2.499033360e-13
  665 7.252426810e-12 2.485650556e-13
  666 7.159159463e-12 2.472756512e-13
  667 7.065053992e-12 2.460307128e-13
  668 6.970253075e-12 2.448257731e-13
  669 6.874901132e-12 2.436563071e-13
  670 6.779144332e-12 2.425177321e-13
  671 6.683130599e-12 2.414054070e-13
  672 6.587009617e-12 2.403146327e-13
  673 6.490932840e-12 2.392406512e-13
  674 6.395053495e-12 2.381786460e-13
  675 6.299526590e-12 2.371237415e-13
  676 6.204508922e-12 2.360710029e-13
